epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,9544.09,1.97823,1.01957,1.11455,0.65017,0.69243,0.66038,0.2863,1.89674,1.48555,1.14761,0.00157925,0.00157925,0.00157925
87,9647.91,1.93559,0.98125,1.14367,0.58312,0.81373,0.72011,0.31201,1.77313,1.42004,1.10161,0.0015743,0.0015743,0.0015743
88,9751.19,1.85477,0.95078,1.11349,0.93848,0.92157,0.93405,0.37587,1.98318,0.95194,1.16257,0.00156935,0.00156935,0.00156935
89,9858.45,1.96012,0.99232,1.15583,0.9353,0.91176,0.94551,0.4094,1.89496,0.90897,1.13742,0.0015644,0.0015644,0.0015644
90,9957.28,1.87904,1.02678,1.15081,0.93026,0.95098,0.96405,0.43546,1.84252,0.91239,1.11699,0.00155945,0.00155945,0.00155945
91,10054,1.93785,0.95542,1.13978,0.89904,0.87301,0.90002,0.3975,1.92557,1.07226,1.15,0.0015545,0.0015545,0.0015545
92,10172.4,2.06208,1.02717,1.14103,0.16195,0.07843,0.03823,0.01716,1.91949,21.2944,1.16455,0.00154955,0.00154955,0.00154955
93,10291.7,1.93791,1.0284,1.11395,0.19576,0.12745,0.05638,0.01653,2.08864,108.825,1.21455,0.0015446,0.0015446,0.0015446
94,10394.2,1.96956,1.01128,1.1316,0.92017,0.91176,0.94832,0.39489,1.82109,0.98408,1.10737,0.00153965,0.00153965,0.00153965
95,10493.7,1.88427,0.95924,1.11789,0.95663,0.92157,0.95037,0.43993,1.81904,0.88788,1.117,0.0015347,0.0015347,0.0015347
96,10594.4,1.87447,0.96453,1.0889,0.72964,0.64706,0.73025,0.32979,1.80747,1.4363,1.1146,0.00152975,0.00152975,0.00152975
97,10698.1,2.00059,0.99892,1.15861,0.76369,0.53863,0.66504,0.2909,1.85944,1.75755,1.12597,0.0015248,0.0015248,0.0015248
98,10799.3,1.89423,0.99394,1.11004,0.73613,0.63725,0.69676,0.26268,1.98255,1.34738,1.1584,0.00151985,0.00151985,0.00151985
99,10897.4,1.96647,1.03228,1.12858,0.9239,0.83319,0.93277,0.40946,1.85573,1.05726,1.11289,0.0015149,0.0015149,0.0015149
100,10995.7,1.89222,0.93385,1.10494,0.91917,0.78044,0.88552,0.35864,1.98792,1.20481,1.14825,0.00150995,0.00150995,0.00150995
101,11094.8,1.95734,0.95656,1.15487,0.4,0.23529,0.29953,0.10024,2.68529,5.54957,1.39076,0.001505,0.001505,0.001505
102,11194.8,2.03081,0.97096,1.16629,0.79556,0.61043,0.75361,0.31477,1.9903,1.3976,1.16434,0.00150005,0.00150005,0.00150005
103,11307.7,1.97823,0.96836,1.15229,0.58768,0.70588,0.66875,0.26623,2.03078,1.60145,1.18082,0.0014951,0.0014951,0.0014951
104,11406.8,1.98185,0.99182,1.15114,0.79722,0.85294,0.84963,0.35129,2.07861,1.10801,1.19971,0.00149015,0.00149015,0.00149015
105,11505.1,1.96797,0.96589,1.16461,0.86997,0.83333,0.91649,0.42267,1.8883,0.94504,1.14246,0.0014852,0.0014852,0.0014852
106,11604.3,1.92397,0.96273,1.11613,0.88664,0.88235,0.91775,0.37953,1.91267,0.99825,1.15569,0.00148025,0.00148025,0.00148025
107,11701.8,1.96292,0.94069,1.11633,0.96078,0.92157,0.96075,0.47465,1.74862,0.89789,1.08802,0.0014753,0.0014753,0.0014753
108,11798.6,1.89328,0.90937,1.1112,0.95171,0.92157,0.9539,0.45227,1.77051,0.8479,1.1031,0.00147035,0.00147035,0.00147035
109,11898.5,1.92661,0.9707,1.13149,0.95744,0.88223,0.93933,0.43537,1.79532,0.92346,1.11183,0.0014654,0.0014654,0.0014654
110,12005,1.90638,0.95106,1.12461,0.92995,0.91113,0.93227,0.42116,1.89789,0.90174,1.13274,0.00146045,0.00146045,0.00146045
111,12106.6,1.88814,0.917,1.12395,0.86154,0.85406,0.91244,0.4112,1.91462,1.0167,1.14833,0.0014555,0.0014555,0.0014555
112,12228.2,1.89327,0.99604,1.11313,0.72331,0.69202,0.72287,0.31011,1.94933,1.39836,1.15271,0.00145055,0.00145055,0.00145055
113,12342.8,1.95192,0.9603,1.13648,0.63648,0.60784,0.63152,0.25854,2.09031,1.97452,1.19092,0.0014456,0.0014456,0.0014456
114,12443.6,1.90388,0.93911,1.12642,0.90286,0.91126,0.93881,0.40887,1.93579,0.99997,1.14015,0.00144065,0.00144065,0.00144065
115,12541.4,1.85057,0.91174,1.1229,0.8812,0.86275,0.89605,0.41327,1.89355,1.02167,1.12074,0.0014357,0.0014357,0.0014357
