epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
129,4413.19,1.67094,0.82342,1.05773,0.84512,0.86172,0.85087,0.4177,1.86449,0.96494,1.12264,0.0013664,0.0013664,0.0013664
130,4443.09,1.7508,0.8364,1.09948,0.84773,0.94737,0.88514,0.42702,1.86903,0.97791,1.12617,0.00136145,0.00136145,0.00136145
131,4473.31,1.70342,0.8088,1.06888,0.83359,0.92105,0.91201,0.39678,1.88972,1.00423,1.12065,0.0013565,0.0013565,0.0013565
132,4502.54,1.57213,0.84618,1.01646,0.54941,0.73684,0.70073,0.30102,1.85044,1.54797,1.11068,0.00135155,0.00135155,0.00135155
133,4532.28,1.66002,0.85749,1.06114,0.58151,0.5,0.62822,0.27531,1.83545,1.46771,1.10594,0.0013466,0.0013466,0.0013466
134,4561.25,1.74178,0.91588,1.06332,0.73704,0.44737,0.60724,0.23587,2.06185,2.04208,1.18271,0.00134165,0.00134165,0.00134165
135,4590.39,1.76696,0.87394,1.06591,0.57447,0.71053,0.6635,0.23866,2.19597,2.75116,1.23739,0.0013367,0.0013367,0.0013367
136,4618.81,1.67629,0.97539,1.05682,0.75419,0.48472,0.66119,0.28518,2.13144,2.4388,1.19166,0.00133175,0.00133175,0.00133175
137,4648.3,1.69313,0.83963,1.03095,0.69355,0.52632,0.62703,0.27781,2.19033,2.24641,1.20911,0.0013268,0.0013268,0.0013268
138,4678.66,1.76267,0.8656,1.09398,0.73522,0.47368,0.61133,0.24186,2.3015,2.079,1.25359,0.00132185,0.00132185,0.00132185
139,4709.27,1.68421,0.84817,1.04648,0.49316,0.5,0.50475,0.18265,2.50696,3.0946,1.36723,0.0013169,0.0013169,0.0013169
140,4738.08,1.7575,0.84563,1.09427,0.42857,0.15789,0.28419,0.08696,3.00008,5.02821,1.64463,0.00131195,0.00131195,0.00131195
141,4767.54,1.75532,0.89499,1.07852,0.25,0.05263,0.17283,0.03934,3.38573,6.03811,1.99344,0.001307,0.001307,0.001307
142,4799.03,1.66865,0.86692,1.04927,0.22222,0.05263,0.13723,0.01946,3.63875,6.27451,2.19479,0.00130205,0.00130205,0.00130205
143,4829.1,1.64059,0.85249,1.0536,0.2973,0.57895,0.45032,0.13064,2.62563,3.50321,1.42172,0.0012971,0.0012971,0.0012971
144,4862.05,1.69399,0.83587,1.04634,0.55527,0.59158,0.59084,0.24483,1.96756,1.72362,1.14555,0.00129215,0.00129215,0.00129215
