epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,2500.19,0.50108,0.43968,1.03842,0.99415,1,0.995,0.90845,0.39591,0.23776,0.98392,0.00116778,0.00116778,0.00116778
123,2523.94,0.50576,0.43511,1.01963,0.99566,1,0.995,0.90873,0.41034,0.23557,0.98085,0.00116365,0.00116365,0.00116365
124,2546.61,0.47334,0.41598,1.01629,0.98961,1,0.995,0.90167,0.4769,0.31308,1.04292,0.00115952,0.00115952,0.00115952
125,2570.15,0.48666,0.42118,1.03862,0.85329,0.76677,0.8141,0.24039,2.55877,1.48523,3.82896,0.0011554,0.0011554,0.0011554
126,2594.93,0.50983,0.38711,1.03963,0.51227,0.60187,0.57396,0.12715,3.35312,1.7541,6.94673,0.00115127,0.00115127,0.00115127
127,2617.22,0.48796,0.4081,1.00504,0.64305,0.61142,0.73131,0.22398,2.78192,1.86931,5.23631,0.00114715,0.00114715,0.00114715
128,2638.66,0.49478,0.37966,1.02377,0.48977,0.60417,0.61969,0.12643,3.38761,1.52871,7.23919,0.00114302,0.00114302,0.00114302
129,2661.96,0.49339,0.38242,1.00667,0.99078,0.98065,0.995,0.87575,0.57413,0.41134,1.11459,0.00113889,0.00113889,0.00113889
130,2685,0.50628,0.43874,1.04864,0.98353,0.99815,0.995,0.91123,0.40529,0.26006,0.96326,0.00113477,0.00113477,0.00113477
131,2705.46,0.49349,0.41172,1.0107,0.98575,1,0.995,0.89804,0.464,0.28416,1.02202,0.00113064,0.00113064,0.00113064
132,2730.99,0.46076,0.38964,1.01989,0.99693,1,0.995,0.92414,0.39521,0.29225,0.96264,0.00112652,0.00112652,0.00112652
133,2755.59,0.46619,0.39407,1.01054,0.99442,1,0.995,0.91691,0.39423,0.27243,0.95616,0.00112239,0.00112239,0.00112239
134,2779.84,0.48319,0.40362,1.02692,0.99733,1,0.995,0.93202,0.37138,0.22496,0.93598,0.00111827,0.00111827,0.00111827
135,2808.56,0.48276,0.39783,1.0465,0.99537,1,0.995,0.91644,0.3988,0.2433,0.95279,0.00111414,0.00111414,0.00111414
136,2833.16,0.48672,0.37925,1.01007,0.57936,0.64913,0.59556,0.12014,3.50948,1.56829,6.94708,0.00111001,0.00111001,0.00111001
137,2855.73,0.47371,0.38514,1.02017,0.57628,0.54167,0.45275,0.08083,3.87333,1.31541,8.38424,0.00110589,0.00110589,0.00110589
138,2880.33,0.47987,0.38957,1.01532,0.54242,0.5795,0.53564,0.09083,3.81627,1.32583,7.58686,0.00110176,0.00110176,0.00110176
139,2903.17,0.49452,0.38617,1.01435,0.96355,0.97466,0.9934,0.64553,1.32759,0.6399,1.79821,0.00109764,0.00109764,0.00109764
140,2927.93,0.48254,0.38054,1.0307,0.9876,0.96039,0.995,0.91137,0.44153,0.29209,0.9967,0.00109351,0.00109351,0.00109351
141,2951.58,0.46216,0.38318,1.00672,0.99775,1,0.995,0.91954,0.41212,0.24843,0.97189,0.00108938,0.00108938,0.00108938
142,2977.42,0.47299,0.39182,1.01574,0.99634,1,0.995,0.91889,0.44495,0.24054,1.00931,0.00108526,0.00108526,0.00108526
143,3001.48,0.47721,0.41972,1.01438,0.9974,1,0.995,0.92384,0.40144,0.224,0.96725,0.00108113,0.00108113,0.00108113
144,3026.4,0.47521,0.3753,1.0125,0.99725,1,0.995,0.92212,0.40624,0.24148,0.97596,0.00107701,0.00107701,0.00107701
145,3050.29,0.44199,0.36933,1.00674,0.99686,1,0.995,0.928,0.38191,0.21708,0.9505,0.00107288,0.00107288,0.00107288
146,3073.31,0.4718,0.3707,1.00935,0.99561,1,0.995,0.91362,0.40942,0.25712,0.94789,0.00106876,0.00106876,0.00106876
147,3099.35,0.44997,0.38018,1.01978,0.99628,0.99514,0.995,0.92416,0.42557,0.26224,0.99786,0.00106463,0.00106463,0.00106463
148,3125.58,0.44497,0.39506,0.99304,0.9781,0.97917,0.9942,0.92612,0.40812,0.26538,0.97583,0.0010605,0.0010605,0.0010605
149,3147.18,0.47623,0.38298,1.02425,0.98313,0.97917,0.9942,0.92698,0.39996,0.24784,0.97435,0.00105638,0.00105638,0.00105638
150,3171.83,0.48114,0.35235,1.03717,0.98705,0.99777,0.995,0.9121,0.4292,0.231,0.99633,0.00105225,0.00105225,0.00105225
151,3196.98,0.45996,0.36009,1.00608,0.99629,1,0.995,0.89254,0.49807,0.25055,1.06402,0.00104813,0.00104813,0.00104813
152,3221.46,0.46593,0.35591,1.00574,0.98603,0.9979,0.995,0.90827,0.43869,0.24212,1.00843,0.001044,0.001044,0.001044
153,3245.77,0.45107,0.38671,1.00835,0.99418,1,0.995,0.91208,0.42134,0.2256,0.99507,0.00103987,0.00103987,0.00103987
154,3271.23,0.46063,0.3859,1.00451,0.99454,1,0.995,0.90447,0.42232,0.25697,0.99242,0.00103575,0.00103575,0.00103575
155,3295.55,0.46853,0.37271,1.03784,0.99661,1,0.995,0.90139,0.45161,0.23975,1.01797,0.00103162,0.00103162,0.00103162
156,3320.55,0.48415,0.39147,1.01797,0.82552,0.88448,0.93056,0.45954,1.59122,0.92688,2.66757,0.0010275,0.0010275,0.0010275
157,3344.85,0.47026,0.38145,1.02603,0.98139,0.98503,0.995,0.88334,0.53097,0.27517,1.09751,0.00102337,0.00102337,0.00102337
158,3368.05,0.45932,0.37654,1.0032,0.94854,0.99811,0.995,0.88773,0.53733,0.3496,1.10582,0.00101925,0.00101925,0.00101925
159,3394.37,0.46194,0.40294,1.01497,0.94836,0.98121,0.9847,0.80711,0.66124,0.46628,1.21469,0.00101512,0.00101512,0.00101512
160,3420.95,0.47625,0.3891,1.02079,0.99043,0.99819,0.995,0.90308,0.42862,0.29062,0.99896,0.00101099,0.00101099,0.00101099
161,3444.32,0.44254,0.35198,1.00822,0.99542,1,0.995,0.91951,0.43695,0.24808,1.00391,0.00100687,0.00100687,0.00100687
162,3468.81,0.4591,0.37052,1.02123,0.99483,0.99651,0.995,0.93288,0.39467,0.24629,0.96818,0.00100274,0.00100274,0.00100274
163,3493.58,0.44037,0.36802,0.98519,0.99784,1,0.995,0.92966,0.3719,0.22439,0.95439,0.000998616,0.000998616,0.000998616
164,3518.2,0.44492,0.37657,0.99557,0.99772,1,0.995,0.9308,0.37522,0.20675,0.95557,0.000994491,0.000994491,0.000994491
165,3543.84,0.43607,0.38676,0.99491,0.99756,1,0.995,0.9232,0.37752,0.20338,0.9547,0.000990365,0.000990365,0.000990365
166,3569.57,0.44734,0.38574,1.00224,0.99776,1,0.995,0.93465,0.38981,0.21429,0.96136,0.000986239,0.000986239,0.000986239
167,3595.25,0.45711,0.35641,1.00836,0.99751,1,0.995,0.93656,0.37902,0.19827,0.96107,0.000982113,0.000982113,0.000982113
168,3619.01,0.43574,0.3813,0.99336,0.98843,0.99871,0.995,0.91267,0.42837,0.23974,0.99382,0.000977987,0.000977987,0.000977987
169,3643.87,0.44183,0.34036,0.98532,0.98996,0.99796,0.995,0.91691,0.42735,0.2381,1.00787,0.000973861,0.000973861,0.000973861
170,3668.61,0.4658,0.35698,1.00287,0.99713,1,0.995,0.91336,0.42718,0.22898,1.01389,0.000969736,0.000969736,0.000969736
171,3694.35,0.4623,0.36476,1.00584,0.99239,0.99618,0.995,0.92906,0.42875,0.24689,1.01432,0.00096561,0.00096561,0.00096561
172,3719.05,0.44763,0.34817,0.99712,0.97097,1,0.9942,0.91441,0.42087,0.2378,1.00955,0.000961484,0.000961484,0.000961484
173,3745.85,0.43728,0.35694,1.00401,0.99664,0.97917,0.9942,0.9027,0.41845,0.25795,0.98466,0.000957358,0.000957358,0.000957358
174,3771.75,0.44271,0.36806,0.9959,0.9816,0.97917,0.9942,0.90732,0.41409,0.27672,0.96981,0.000953232,0.000953232,0.000953232
175,3793.67,0.43183,0.32688,0.99408,0.99607,1,0.995,0.91014,0.42531,0.26001,0.9853,0.000949106,0.000949106,0.000949106
176,3818.77,0.43467,0.34222,0.98436,0.52731,0.64583,0.57772,0.13615,3.38718,1.62539,6.83603,0.000944981,0.000944981,0.000944981
177,3839.37,0.45042,0.35482,1.01337,0.99588,0.97917,0.991,0.87059,0.56303,0.3314,1.09315,0.000940855,0.000940855,0.000940855
178,3865.41,0.45708,0.38104,0.99302,0.9959,1,0.995,0.91572,0.38649,0.227,0.96192,0.000936729,0.000936729,0.000936729
179,3891.32,0.46344,0.37781,1.0164,0.99427,1,0.995,0.9243,0.41601,0.22744,0.98064,0.000932603,0.000932603,0.000932603
180,3917.53,0.4728,0.35988,1.00748,0.99639,1,0.995,0.92863,0.39745,0.22373,0.97223,0.000928477,0.000928477,0.000928477
181,3940.22,0.42485,0.34026,0.98021,0.99693,1,0.995,0.91435,0.41038,0.21801,0.98287,0.000924352,0.000924352,0.000924352
182,3965.44,0.43853,0.35253,1.00542,0.99598,1,0.995,0.91032,0.42601,0.23355,1.00255,0.000920226,0.000920226,0.000920226
183,3989.72,0.43329,0.33952,1.00157,0.99747,1,0.995,0.89744,0.46295,0.26482,1.00136,0.0009161,0.0009161,0.0009161
184,4014.82,0.43765,0.35695,0.99323,0.99426,0.98125,0.995,0.91212,0.46521,0.23555,1.04073,0.000911974,0.000911974,0.000911974
