epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
103,16644.6,0.94006,0.5647,1.99791,0.98674,0.98654,0.99211,0.91668,0.8888,0.39838,1.9522,0.0009902,0.0009902,0.0009902
104,16828.3,0.94595,0.55677,2.01174,0.98126,0.98485,0.9904,0.90959,0.90253,0.38563,1.96794,0.0009803,0.0009803,0.0009803
105,17013,0.95897,0.58224,2.01951,0.972,0.98623,0.98913,0.90315,0.94168,0.41368,1.98499,0.0009704,0.0009704,0.0009704
106,17183.9,0.94425,0.58138,2.0047,0.98119,0.99053,0.99128,0.91907,0.88555,0.37064,1.94685,0.0009605,0.0009605,0.0009605
107,17371.6,0.93237,0.56102,1.98865,0.97936,0.98844,0.98972,0.91159,0.92524,0.41197,1.94686,0.0009506,0.0009506,0.0009506
108,17562.2,0.94299,0.56705,2.00039,0.98522,0.96402,0.98907,0.91343,0.88388,0.4222,1.93422,0.0009407,0.0009407,0.0009407
109,17725.6,0.9311,0.56014,1.99788,0.97743,0.98425,0.99052,0.91733,0.89358,0.40465,1.94707,0.0009308,0.0009308,0.0009308
110,17906.1,0.92409,0.55311,1.9982,0.98117,0.98662,0.99191,0.91583,0.88213,0.38894,1.94334,0.0009209,0.0009209,0.0009209
111,18091.3,0.95052,0.56611,1.9982,0.97147,0.96733,0.98658,0.87414,1.07166,0.47328,2.068,0.000911,0.000911,0.000911
112,18294.9,0.93722,0.55516,2.00768,0.98292,0.98096,0.99112,0.91635,0.88489,0.38681,1.94325,0.0009011,0.0009011,0.0009011
113,18463,0.92514,0.55884,2.0081,0.97882,0.98674,0.99007,0.91052,0.89218,0.38018,1.94878,0.0008912,0.0008912,0.0008912
114,18643.5,0.91648,0.55763,1.99415,0.98702,0.97917,0.99038,0.91484,0.88642,0.38838,1.94044,0.0008813,0.0008813,0.0008813
115,18822.6,0.9196,0.54492,1.99635,0.9883,0.98674,0.99218,0.91809,0.87661,0.38215,1.92592,0.0008714,0.0008714,0.0008714
116,19017.9,0.91783,0.54348,2.00369,0.98673,0.98581,0.99141,0.91036,0.92494,0.39678,1.96004,0.0008615,0.0008615,0.0008615
117,19191.5,0.92627,0.54805,1.99324,0.99046,0.99432,0.99291,0.92103,0.86352,0.37719,1.92506,0.0008516,0.0008516,0.0008516
118,19379.8,0.93699,0.55247,2.00906,0.98993,0.98485,0.99209,0.9197,0.87612,0.35954,1.93299,0.0008417,0.0008417,0.0008417
119,19584.7,0.95245,0.5607,2.01755,0.92383,0.86364,0.95476,0.78132,1.48014,1.09108,2.38597,0.0008318,0.0008318,0.0008318
120,19786.8,0.9357,0.56014,2.003,0.98489,0.98727,0.99049,0.90292,0.97197,0.40907,1.99106,0.0008219,0.0008219,0.0008219
121,20005.2,0.93372,0.55235,2.00038,0.9825,0.97348,0.98922,0.90678,0.88506,0.40094,1.94307,0.000812,0.000812,0.000812
122,20213.7,0.90347,0.55172,1.9707,0.97923,0.98227,0.99355,0.92036,0.87321,0.38974,1.93425,0.0008021,0.0008021,0.0008021
123,20413.5,0.93864,0.55635,2.01033,0.97866,0.95561,0.98711,0.90073,0.90547,0.53554,1.94155,0.0007922,0.0007922,0.0007922
124,20643.2,0.90912,0.54099,1.9931,0.99048,0.98501,0.99285,0.91442,0.90871,0.39638,1.95303,0.0007823,0.0007823,0.0007823
125,20885.6,0.90888,0.53759,1.99114,0.98301,0.98624,0.99255,0.91613,0.86519,0.3853,1.92789,0.0007724,0.0007724,0.0007724
126,21078.7,0.91231,0.54052,2.00065,0.98481,0.98263,0.99235,0.91715,0.87468,0.40085,1.9295,0.0007625,0.0007625,0.0007625
127,21295.6,0.92726,0.55377,1.99793,0.99067,0.98106,0.99266,0.91508,0.87097,0.42214,1.91769,0.0007526,0.0007526,0.0007526
128,21508.1,0.89814,0.54294,1.99056,0.98643,0.97917,0.99154,0.91846,0.87145,0.41161,1.93968,0.0007427,0.0007427,0.0007427
129,21709.8,0.88906,0.51778,1.98302,0.98015,0.97917,0.99171,0.91933,0.89005,0.38262,1.9438,0.0007328,0.0007328,0.0007328
130,21914.5,0.91269,0.53249,1.98506,0.98305,0.98887,0.99229,0.91314,0.89111,0.39849,1.94688,0.0007229,0.0007229,0.0007229
131,22126.4,0.90349,0.5259,1.98359,0.97438,0.98485,0.99125,0.91629,0.88853,0.43069,1.93885,0.000713,0.000713,0.000713
132,22342.7,0.90889,0.51746,1.97951,0.97552,0.98112,0.9919,0.91903,0.87897,0.41779,1.93254,0.0007031,0.0007031,0.0007031
133,22568.7,0.91251,0.5459,1.99486,0.55441,0.79356,0.74376,0.51319,2.41513,3.77043,3.17152,0.0006932,0.0006932,0.0006932
134,22748.2,0.91452,0.53441,2.00066,0.98349,0.98295,0.99237,0.92155,0.85961,0.36964,1.91569,0.0006833,0.0006833,0.0006833
135,22967,0.8936,0.51528,1.98471,0.98628,0.98485,0.99241,0.91621,0.8614,0.36898,1.91853,0.0006734,0.0006734,0.0006734
136,23160.9,0.89299,0.53063,1.97938,0.99228,0.97355,0.99213,0.91695,0.85977,0.37231,1.92359,0.0006635,0.0006635,0.0006635
137,23398.3,0.89429,0.52442,1.97915,0.99038,0.99432,0.99273,0.92071,0.86876,0.37691,1.93114,0.0006536,0.0006536,0.0006536
138,23601.1,0.8953,0.51374,1.97522,0.98678,0.9898,0.99237,0.9228,0.87734,0.35827,1.93152,0.0006437,0.0006437,0.0006437
