epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
168,57959.9,0.37945,0.31361,0.97142,0.96493,0.9798,0.97302,0.91445,0.32223,0.20044,0.93926,0.000733344,0.000733344,0.000733344
169,58335.1,0.38213,0.32547,0.97526,0.95988,0.9864,0.9852,0.92092,0.33176,0.20472,0.94633,0.00073025,0.00073025,0.00073025
170,58718.1,0.37841,0.32016,0.97775,0.96953,0.9763,0.98951,0.93523,0.32712,0.20269,0.94142,0.000727156,0.000727156,0.000727156
171,59102.8,0.38458,0.31418,0.97497,0.97094,0.9783,0.97585,0.91385,0.33295,0.20664,0.95209,0.000724062,0.000724062,0.000724062
172,59488.9,0.37839,0.31683,0.96348,0.96278,0.9794,0.9699,0.91133,0.3239,0.20097,0.93811,0.000720969,0.000720969,0.000720969
173,59868.9,0.37878,0.30223,0.97248,0.96615,0.98105,0.9837,0.9311,0.31366,0.18659,0.93088,0.000717875,0.000717875,0.000717875
174,60254.7,0.38401,0.31055,0.97461,0.94504,0.97928,0.97873,0.92239,0.32714,0.20289,0.94113,0.000714781,0.000714781,0.000714781
175,60632.8,0.38497,0.31784,0.96738,0.82461,0.67809,0.85157,0.46907,1.7938,1.37471,3.31895,0.000711687,0.000711687,0.000711687
176,60989.5,0.37309,0.3134,0.97051,0.95634,0.98018,0.97959,0.91902,0.34543,0.22035,0.96063,0.000708594,0.000708594,0.000708594
177,61360.5,0.37151,0.30704,0.96703,0.96748,0.97641,0.98797,0.92466,0.33907,0.20191,0.95827,0.0007055,0.0007055,0.0007055
178,61739.4,0.37599,0.31278,0.97985,0.97304,0.97181,0.99324,0.9238,0.33769,0.20664,0.95557,0.000702406,0.000702406,0.000702406
179,62108,0.38534,0.31729,0.97476,0.41708,0.51753,0.51984,0.22728,2.55385,3.17345,5.80437,0.000699312,0.000699312,0.000699312
180,62491.6,0.38561,0.30635,0.97715,0.97809,0.9769,0.9924,0.91815,0.37301,0.2355,0.9877,0.000696219,0.000696219,0.000696219
